1	138
2	11
3	6
4	2
5	1
6	3
7	1
8	1
9	0
10	2
11	0
12	1
13	0
14	1
15	0
16	0
17	1
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	1
78	1
79	0
80	1
81	1
82	0
83	4
84	3
85	4
86	19
87	24
88	79
89	150
90	361
91	633
92	1105
93	1523
94	1807
95	1779
96	1345
97	792
98	307
99	61
