1	4454
2	941
3	507
4	426
5	214
6	155
6	113
7	88
8	61
9	57
10	46
11	0
12	50
13	26
14	23
15	23
16	20
16	22
17	9
18	15
19	10
20	22
21	0
22	12
23	11
24	4
25	6
26	7
26	5
27	5
28	4
29	4
30	2
31	0
32	3
33	4
34	9
35	3
36	2
36	7
37	8
38	6
39	4
40	7
41	0
42	3
43	8
44	5
45	4
46	6
46	5
47	7
48	10
49	7
50	13
51	0
52	12
53	11
54	10
55	20
56	19
56	18
57	34
58	32
59	31
60	22
61	0
62	40
63	40
64	50
65	71
66	81
66	85
67	138
68	154
69	181
70	212
71	0
72	287
73	377
74	391
75	516
76	619
76	650
77	701
78	823
79	796
80	779
81	0
82	700
83	599
84	485
85	376
86	226
86	125
87	90
88	55
89	23
90	14
91	3
