10	168543
29	2208
48	921
67	574
86	421
105	328
124	267
143	261
162	192
181	149
200	120
219	101
238	90
257	58
276	43
295	38
314	33
333	14
352	25
371	13
390	18
409	4
428	8
447	6
466	4
485	2
504	4
523	1
542	1
561	2
580	1
599	3
618	0
637	0
656	0
675	0
694	0
713	1
732	0
751	0
770	0
789	0
808	0
827	0
846	0
865	0
884	0
903	0
922	0
941	0
959	0
978	0
997	0
1016	0
1035	0
1054	0
1073	0
1092	0
1111	1
1130	0
1149	0
1168	1
1187	1
1206	3
1225	3
1244	2
1263	3
1282	3
1301	3
1320	5
1339	8
1358	8
1377	10
1396	22
1415	24
1434	22
1453	38
1472	38
1491	50
1510	73
1529	70
1548	96
1567	111
1586	150
1605	155
1624	204
1643	229
1662	291
1681	358
1700	371
1719	562
1738	748
1757	1075
1776	1415
1795	1563
1814	1250
1833	681
1852	279
1871	68
1890	6
