1	1887
2	301
3	168
4	137
5	58
6	39
7	38
8	27
9	11
10	18
11	11
12	7
13	10
13	6
14	5
15	2
16	4
17	2
18	3
19	2
20	1
21	3
22	3
23	1
24	0
25	4
26	1
27	0
28	2
29	1
30	0
31	1
32	0
33	0
34	0
35	1
36	0
37	0
37	1
38	2
39	2
40	0
41	1
42	1
43	0
44	0
45	0
46	1
47	0
48	0
49	1
50	2
51	0
52	1
53	2
54	0
55	2
56	3
57	0
58	2
59	2
60	8
61	2
61	8
62	3
63	0
64	4
65	6
66	12
67	9
68	10
69	27
70	19
71	27
72	0
73	45
74	52
75	66
76	115
77	171
78	211
79	319
80	428
81	558
82	663
83	890
84	943
85	1029
85	989
86	991
87	825
88	607
89	430
90	268
91	139
92	65
93	26
94	12
95	2
96	1
