1	11514
2	2812
3	1690
3	1285
4	866
5	617
6	0
7	498
8	408
9	320
9	268
10	250
11	197
12	0
13	162
14	152
15	112
15	110
16	113
17	0
18	93
19	83
20	81
20	81
21	69
22	65
23	0
24	51
25	69
26	69
26	44
27	54
28	58
29	0
30	53
31	50
32	45
32	61
33	49
34	0
35	59
36	58
37	51
37	77
38	66
39	55
40	0
41	55
42	74
43	67
43	91
44	81
45	93
46	0
47	87
48	97
49	120
49	107
50	134
51	0
52	112
53	133
54	150
54	166
55	191
56	189
57	0
58	207
59	243
60	249
60	274
61	282
62	308
63	0
64	314
65	367
66	417
66	408
67	435
68	0
69	462
70	471
71	475
71	452
72	416
73	381
74	0
75	287
76	248
77	220
77	148
78	109
79	67
80	0
81	45
82	20
83	13
83	4
84	0
85	1
