1	36982
2	10997
2	7101
3	0
4	5007
4	3539
5	0
6	2841
6	2206
7	0
8	1867
8	1575
9	0
10	1265
11	1137
11	967
12	0
13	886
13	830
14	0
15	627
15	613
16	0
17	572
17	540
18	0
19	494
19	441
20	423
21	0
22	374
22	394
23	0
24	367
24	336
25	0
26	298
26	318
27	0
28	286
28	267
29	0
30	273
31	222
31	247
32	0
33	231
33	220
34	0
35	202
35	197
36	0
37	164
37	192
38	0
39	162
39	163
40	133
41	0
42	167
42	140
43	0
44	131
44	117
45	0
46	125
46	97
47	0
48	85
48	98
49	0
50	91
51	85
51	80
52	0
53	62
53	62
54	0
55	47
55	52
56	0
57	45
57	32
58	0
59	47
59	23
60	35
61	0
62	15
62	17
63	0
64	15
64	11
65	0
66	6
66	4
67	0
68	1
68	3
69	1
