2	6678658
5	1259652
7	585969
10	336014
13	152256
16	164382
18	114882
21	83586
24	43434
27	51178
29	39506
32	30479
35	16622
38	20418
41	16035
43	12917
46	7313
49	9056
52	7292
54	5900
57	3325
60	4373
63	3443
65	2950
68	1637
71	2171
74	1750
76	1460
79	1229
82	683
85	879
87	791
90	642
93	413
96	493
98	373
101	321
104	178
107	242
110	217
112	212
115	106
118	114
121	109
123	104
126	56
129	82
132	60
134	50
137	35
140	37
143	33
145	24
148	22
151	16
154	20
156	14
159	15
162	10
165	13
167	5
170	6
173	3
176	7
179	3
181	8
184	3
187	4
190	2
192	2
195	0
198	0
201	0
203	2
206	2
209	1
212	0
214	0
217	0
220	0
223	1
225	1
228	1
231	0
234	0
236	0
239	0
242	1
245	0
248	0
250	0
253	0
256	0
259	0
261	0
264	0
267	0
270	0
272	0
275	1
