1	2433
2	392
3	250
4	219
5	85
6	84
7	45
8	35
8	28
9	12
10	21
11	22
12	10
13	8
14	6
15	5
16	0
17	5
18	7
19	5
20	1
21	2
22	4
23	2
24	4
24	1
25	0
26	2
27	0
28	3
29	0
30	1
31	0
32	0
33	1
34	0
35	1
36	0
37	2
38	0
39	2
40	0
40	0
41	2
42	1
43	0
44	1
45	0
46	2
47	0
48	0
49	1
50	0
51	1
52	3
53	1
54	2
55	2
55	2
56	3
57	3
58	7
59	8
60	3
61	6
62	7
63	0
64	12
65	15
66	9
67	26
68	27
69	35
70	51
71	41
71	51
72	75
73	127
74	153
75	222
76	300
77	395
78	521
79	0
80	619
81	738
82	810
83	991
84	930
85	904
86	822
87	693
87	559
88	366
89	209
90	121
91	72
92	35
93	10
94	4
