1	32149
2	9327
2	6129
3	0
4	4350
5	3040
5	2418
6	0
7	1842
8	1578
8	1323
9	0
10	1076
10	980
11	904
12	0
13	791
13	683
14	649
15	0
16	528
16	513
17	513
18	0
19	442
19	437
20	0
21	375
22	390
22	360
23	0
24	330
25	349
25	303
26	0
27	298
28	278
28	286
29	0
30	268
30	256
31	258
32	0
33	233
33	240
34	220
35	0
36	198
36	215
37	0
38	212
39	213
39	178
40	0
41	172
42	192
42	174
43	0
44	182
45	162
45	169
46	0
47	161
47	142
48	141
49	0
50	157
50	127
51	126
52	0
53	145
53	99
54	114
55	0
56	107
56	92
57	0
58	77
59	73
59	53
60	0
61	70
62	39
62	36
63	0
64	20
65	13
65	13
66	0
67	10
67	7
68	2
69	0
70	4
70	1
71	2
72	0
73	0
73	0
74	1
