4	1334868
10	128722
17	67640
23	33462
29	25480
36	15151
42	13222
49	8530
55	6926
62	6463
68	4392
75	4316
81	3090
87	3059
94	2251
100	2163
107	1609
113	1329
120	1375
126	998
133	1015
139	808
145	799
152	644
158	495
165	529
171	420
178	415
184	308
190	321
197	257
203	271
210	202
216	178
223	189
229	151
236	155
242	127
248	136
255	93
261	97
268	71
274	62
281	74
287	59
294	56
300	49
306	44
313	55
319	36
326	37
332	31
339	36
345	30
351	24
358	25
364	19
371	15
377	16
384	10
390	13
397	9
403	7
409	8
416	8
422	9
429	3
435	2
442	7
448	2
455	1
461	1
467	2
474	1
480	4
487	0
493	2
500	3
506	0
512	0
519	0
525	1
532	0
538	2
545	1
551	0
558	2
564	1
570	1
577	1
583	0
590	0
596	1
603	1
609	0
616	1
622	1
628	0
635	0
641	1
