8	681800
23	29189
37	11344
52	5712
67	4070
81	2839
96	2012
111	1657
126	1368
140	1044
155	881
170	773
184	682
199	586
214	544
229	492
243	440
258	387
273	367
287	335
302	306
317	296
331	246
346	257
361	213
376	207
390	246
405	212
420	169
434	171
449	180
464	153
479	161
493	172
508	131
523	150
537	130
552	148
567	159
582	141
596	145
611	136
626	162
640	155
655	140
670	146
685	180
699	140
714	134
729	169
743	140
758	145
773	149
787	183
802	174
817	157
832	187
846	172
861	157
876	173
890	176
905	196
920	192
935	181
949	193
964	162
979	215
993	216
1008	186
1023	179
1038	195
1052	172
1067	182
1082	181
1096	221
1111	203
1126	164
1141	196
1155	176
1170	158
1185	163
1199	170
1214	126
1229	157
1243	153
1258	139
1273	111
1288	103
1302	88
1317	51
1332	68
1346	43
1361	40
1376	30
1391	20
1405	8
1420	5
1435	6
1449	1
1464	4
