1	1661727
3	392612
5	112632
6	148839
8	93912
9	34557
11	52744
13	20552
14	32427
16	24642
17	10246
19	16380
21	6715
22	11394
24	8984
25	3700
27	6422
29	2693
30	4626
32	3828
34	1688
35	2895
37	2206
38	945
40	1748
42	729
43	1306
45	1129
46	481
48	875
50	389
51	698
53	566
54	248
56	447
58	200
59	314
61	258
62	107
64	215
66	191
67	95
69	160
71	53
72	115
74	88
75	36
77	81
79	23
80	70
82	47
83	26
85	35
87	12
88	32
90	31
91	15
93	18
95	9
96	13
98	10
100	8
101	11
103	11
104	4
106	3
108	5
109	6
111	3
112	3
114	6
116	2
117	3
119	6
120	3
122	2
124	1
125	0
127	3
128	1
130	0
132	1
133	0
135	0
137	1
138	0
140	0
141	1
143	1
145	0
146	0
148	0
149	1
151	0
153	2
154	0
156	1
157	0
159	0
161	1
