6	991929
18	64652
30	26950
41	14225
53	10442
65	7400
76	5023
88	4377
100	3533
111	2642
123	2440
135	2103
147	1712
158	1557
170	1374
182	1093
193	1112
205	956
217	808
228	784
240	728
252	648
263	613
275	565
287	491
298	487
310	439
322	417
333	364
345	335
357	318
368	296
380	297
392	250
403	217
415	228
427	220
439	215
450	205
462	188
474	150
485	179
497	179
509	130
520	163
532	144
544	115
555	131
567	117
579	100
590	120
602	98
614	85
625	70
637	75
649	79
660	67
672	79
684	64
695	90
707	72
719	44
731	44
742	47
754	40
766	35
777	33
789	31
801	35
812	34
824	26
836	18
847	23
859	19
871	15
882	23
894	21
906	11
917	19
929	11
941	13
952	5
964	7
976	13
987	2
999	6
1011	8
1023	7
1034	2
1046	6
1058	1
1069	2
1081	4
1093	0
1104	1
1116	1
1128	1
1139	0
1151	2
1163	1
