1	82431
1	0
1	0
2	24770
2	0
2	0
3	13827
3	0
3	0
4	8131
4	0
4	0
5	4909
5	0
5	0
6	3207
6	0
6	0
7	2200
7	0
7	0
8	1431
8	0
8	0
9	1039
9	0
9	0
10	738
10	0
10	0
11	520
11	0
11	0
12	410
12	0
12	0
13	255
13	0
13	0
14	201
14	0
14	0
15	149
15	0
15	0
16	104
16	0
16	0
17	80
17	0
17	0
17	52
18	0
18	0
18	49
19	0
19	0
19	36
20	0
20	0
20	17
21	0
21	0
21	15
22	0
22	0
22	15
23	0
23	0
23	11
24	0
24	0
24	11
25	0
25	0
25	2
26	0
26	0
26	2
27	0
27	0
27	1
28	0
28	0
28	1
29	0
29	0
29	3
30	0
30	0
30	0
31	0
31	0
31	0
32	0
32	0
32	0
33	0
33	0
33	2
