1	84342
1	0
1	0
2	25213
2	0
2	0
3	13702
3	0
3	0
3	7748
4	0
4	0
4	4745
5	0
5	0
5	0
6	2952
6	0
6	0
7	1921
7	0
7	0
7	1318
8	0
8	0
8	909
9	0
9	0
9	0
10	580
10	0
10	0
11	433
11	0
11	0
12	272
12	0
12	0
12	204
13	0
13	0
13	141
14	0
14	0
14	0
15	98
15	0
15	0
16	62
16	0
16	0
16	58
17	0
17	0
17	38
18	0
18	0
18	0
19	20
19	0
19	0
20	19
20	0
20	0
20	16
21	0
21	0
21	9
22	0
22	0
22	8
23	0
23	0
23	0
24	3
24	0
24	0
25	2
25	0
25	0
25	1
26	0
26	0
26	1
27	0
27	0
27	0
28	1
28	0
28	0
29	0
29	0
29	0
29	0
30	0
30	0
30	0
31	0
31	0
31	1
