1	62301
1	19685
2	0
2	12328
3	0
3	7960
4	0
5	5599
5	0
6	4017
6	0
7	3081
7	2390
8	0
8	1865
9	0
9	1546
10	0
10	1223
11	0
12	1015
12	0
13	787
13	0
14	650
14	557
15	0
15	475
16	0
16	442
17	0
18	363
18	0
19	276
19	0
20	268
20	0
21	213
21	172
22	0
22	164
23	0
23	130
24	0
25	111
25	0
26	105
26	0
27	87
27	0
28	65
28	67
29	0
29	49
30	0
30	43
31	0
32	29
32	0
33	28
33	0
34	14
34	26
35	0
35	16
36	0
36	13
37	0
37	21
38	0
39	11
39	0
40	6
40	0
41	4
41	11
42	0
42	4
43	0
43	2
44	0
45	6
45	0
46	3
46	0
47	2
47	0
48	1
48	1
49	0
49	0
50	0
50	0
51	0
52	2
52	0
53	1
53	0
54	0
54	1
