32	1917736
94	12761
156	4508
219	2232
281	1381
343	979
406	683
468	524
531	420
593	345
655	314
718	245
780	178
842	157
905	153
967	118
1029	103
1092	90
1154	82
1217	51
1279	72
1341	60
1404	35
1466	44
1528	32
1591	30
1653	23
1715	26
1778	19
1840	19
1902	14
1965	14
2027	10
2090	11
2152	5
2214	13
2277	10
2339	7
2401	8
2464	4
2526	5
2588	7
2651	6
2713	9
2776	1
2838	8
2900	9
2963	12
3025	12
3087	15
3150	7
3212	10
3274	16
3337	23
3399	19
3461	20
3524	27
3586	33
3649	46
3711	34
3773	43
3836	36
3898	62
3960	49
4023	69
4085	85
4147	77
4210	86
4272	90
4335	115
4397	142
4459	165
4522	142
4584	214
4646	215
4709	257
4771	256
4833	307
4896	315
4958	340
5020	424
5083	439
5145	448
5208	479
5270	575
5332	563
5395	618
5457	605
5519	621
5582	526
5644	442
5706	340
5769	252
5831	153
5894	87
5956	28
6018	10
6081	6
6143	1
6205	1
