2	1977401
4	281460
6	204605
9	76635
11	52298
14	51619
16	23272
18	24483
21	11470
23	9269
26	10190
28	5058
30	5617
33	2974
35	2262
38	2720
40	1428
42	1638
45	867
47	684
49	778
52	397
54	362
57	382
59	212
61	280
64	125
66	113
69	138
71	80
73	80
76	52
78	42
81	41
83	27
85	34
88	14
90	13
93	14
95	14
97	5
100	10
102	4
104	5
107	5
109	3
112	6
114	1
116	2
119	0
121	0
124	1
126	0
128	0
131	0
133	0
136	0
138	2
140	0
143	0
145	0
147	0
150	0
152	0
155	0
157	0
159	0
162	0
164	0
167	0
169	0
171	0
174	0
176	0
179	0
181	0
183	0
186	0
188	0
191	0
193	0
195	0
198	0
200	0
202	0
205	0
207	0
210	0
212	0
214	0
217	0
219	0
222	0
224	0
226	0
229	0
231	0
234	0
236	0
238	1
