1	76918
1	0
2	23675
2	0
2	13711
3	0
3	8450
4	0
4	0
5	5405
5	0
6	3762
6	0
6	2628
7	0
7	1813
8	0
8	0
9	1348
9	0
10	1028
10	0
10	752
11	0
11	0
12	565
12	0
13	448
13	0
13	282
14	0
14	245
15	0
15	0
16	166
16	0
17	152
17	0
17	125
18	0
18	90
19	0
19	0
20	78
20	0
21	60
21	0
21	36
22	0
22	0
23	37
23	0
24	25
24	0
24	16
25	0
25	19
26	0
26	0
27	10
27	0
28	11
28	0
28	11
29	0
29	7
30	0
30	0
31	4
31	0
32	6
32	0
32	2
33	0
33	0
34	2
34	0
35	0
35	0
35	1
36	0
36	1
37	0
37	0
38	0
38	0
39	2
39	0
39	2
40	0
40	0
41	0
41	0
42	1
42	0
43	0
43	0
43	0
44	0
44	1
