1	8320
2	1833
3	1137
4	856
5	524
5	388
6	263
7	228
8	192
9	0
10	162
11	123
12	111
13	91
14	83
14	78
15	53
16	74
17	59
18	0
19	48
20	49
21	42
22	37
23	30
23	23
24	35
25	33
26	25
27	0
28	25
29	25
30	21
31	20
32	14
32	24
33	31
34	26
35	19
36	0
37	29
38	30
39	28
40	28
41	23
41	30
42	32
43	31
44	37
45	0
46	51
47	46
48	39
49	42
50	47
50	64
51	42
52	62
53	93
54	0
55	92
56	94
57	120
58	120
59	137
59	138
60	167
61	144
62	218
63	0
64	292
65	261
66	282
67	351
68	361
68	457
69	476
70	511
71	566
72	0
73	621
74	596
75	566
76	526
77	491
77	428
78	332
79	258
80	180
81	0
82	149
83	87
84	39
85	23
86	17
86	5
87	1
88	1
89	0
90	1
