1	8180603
1	0
1	2225254
2	0
2	0
2	1083523
3	0
3	0
3	562818
4	0
4	0
5	308662
5	0
5	0
6	174658
6	0
6	0
7	102293
7	0
7	0
8	61170
8	0
8	37409
9	0
9	0
9	22971
10	0
10	0
10	14512
11	0
11	0
12	9007
12	0
12	0
13	5917
13	0
13	0
14	3589
14	0
14	0
15	2363
15	0
15	1443
16	0
16	0
16	1000
17	0
17	0
17	670
18	0
18	0
19	424
19	0
19	0
20	298
20	0
20	0
21	171
21	0
21	0
22	103
22	0
22	71
23	0
23	0
23	57
24	0
24	0
24	28
25	0
25	0
26	15
26	0
26	0
27	12
27	0
27	0
28	9
28	0
28	0
29	8
29	0
29	7
30	0
30	0
30	2
31	0
31	0
31	1
32	0
32	0
33	0
33	0
33	0
34	2
34	0
34	0
35	0
35	0
35	1
