3	1466638
7	172217
11	85703
15	52534
20	42286
24	23118
28	17400
32	13586
37	13086
41	8078
45	6793
49	5573
54	5659
58	3710
62	3127
66	2705
70	2816
75	1821
79	1609
83	1411
87	1555
92	1076
96	929
100	835
104	757
109	790
113	527
117	496
121	420
126	465
130	321
134	319
138	260
143	292
147	187
151	199
155	160
160	177
164	122
168	118
172	94
176	108
181	90
185	76
189	60
193	74
198	48
202	44
206	42
210	32
215	55
219	34
223	34
227	19
232	32
236	19
240	14
244	15
249	13
253	17
257	12
261	12
266	11
270	5
274	6
278	8
282	5
287	1
291	4
295	4
299	6
304	1
308	3
312	4
316	2
321	4
325	1
329	2
333	2
338	2
342	2
346	4
350	1
355	0
359	1
363	1
367	2
372	0
376	0
380	0
384	0
388	0
393	0
397	1
401	0
405	0
410	1
414	1
418	0
422	1
