1	8213339
1	0
1	0
1	0
2	1977352
2	0
2	0
2	0
3	817258
3	0
3	0
3	0
4	357567
4	0
4	0
4	0
4	165354
5	0
5	0
5	0
5	79832
6	0
6	0
6	0
6	0
7	38753
7	0
7	0
7	0
8	19956
8	0
8	0
8	0
9	10188
9	0
9	0
9	0
10	5320
10	0
10	0
10	0
10	2715
11	0
11	0
11	0
11	1458
12	0
12	0
12	0
12	0
13	777
13	0
13	0
13	0
14	412
14	0
14	0
14	0
15	191
15	0
15	0
15	0
15	104
16	0
16	0
16	0
16	65
17	0
17	0
17	0
17	32
18	0
18	0
18	0
18	0
19	16
19	0
19	0
19	0
20	10
20	0
20	0
20	0
21	7
21	0
21	0
21	0
22	2
22	0
22	0
22	0
22	1
23	0
23	0
23	0
23	1
24	0
24	0
24	0
24	1
