1	8131633
1	0
1	0
1	1895613
2	0
2	0
2	0
2	751482
3	0
3	0
3	0
3	315132
4	0
4	0
4	0
5	140232
5	0
5	0
5	0
6	64371
6	0
6	0
6	0
7	30599
7	0
7	0
7	14638
8	0
8	0
8	0
8	7314
9	0
9	0
9	0
9	3567
10	0
10	0
10	0
11	1766
11	0
11	0
11	0
12	910
12	0
12	0
12	0
13	477
13	0
13	0
13	0
14	248
14	0
14	0
14	111
15	0
15	0
15	0
15	71
16	0
16	0
16	0
16	29
17	0
17	0
17	0
18	9
18	0
18	0
18	0
19	4
19	0
19	0
19	0
20	6
20	0
20	0
20	3
21	0
21	0
21	0
21	1
22	0
22	0
22	0
22	1
23	0
23	0
23	0
24	0
24	0
24	0
24	0
25	0
25	0
25	0
25	0
26	0
26	0
26	0
26	1
