1	2325
2	387
3	232
4	216
5	92
6	57
7	44
8	31
9	28
10	30
10	17
11	19
12	13
13	11
14	6
15	14
16	8
17	5
18	3
19	0
20	3
21	3
22	6
23	1
24	1
25	2
26	1
27	0
28	0
29	0
29	0
30	1
31	0
32	1
33	1
34	0
35	0
36	0
37	0
38	0
39	2
40	1
41	0
42	2
43	1
44	0
45	0
46	0
47	1
48	1
48	0
49	0
50	0
51	0
52	0
53	3
54	1
55	2
56	1
57	0
58	7
59	4
60	10
61	5
62	9
63	9
64	17
65	9
66	19
67	21
67	21
68	26
69	34
70	38
71	35
72	71
73	109
74	136
75	186
76	0
77	252
78	332
79	493
80	552
81	711
82	798
83	894
84	947
85	995
86	881
86	721
87	589
88	433
89	307
90	172
91	78
92	34
93	22
94	6
95	4
