1	2087836
1	0
1	0
1	543497
2	0
2	0
2	0
3	248391
3	0
3	0
3	0
4	119990
4	0
4	0
4	61647
5	0
5	0
5	0
5	32752
6	0
6	0
6	0
7	17697
7	0
7	0
7	9953
8	0
8	0
8	0
8	5722
9	0
9	0
9	0
10	3304
10	0
10	0
10	0
11	1884
11	0
11	0
11	1114
12	0
12	0
12	0
13	652
13	0
13	0
13	0
14	401
14	0
14	0
14	239
15	0
15	0
15	0
15	133
16	0
16	0
16	0
17	74
17	0
17	0
17	46
18	0
18	0
18	0
18	28
19	0
19	0
19	0
20	17
20	0
20	0
20	0
21	11
21	0
21	0
21	4
22	0
22	0
22	0
23	6
23	0
23	0
23	0
24	2
24	0
24	0
24	0
25	0
25	0
25	0
25	2
26	0
26	0
26	0
27	0
27	0
27	0
27	1
