1	52616
1	16312
2	0
3	10633
3	7082
4	0
5	4991
5	0
6	3799
6	2938
7	0
8	2309
8	2023
9	0
9	1621
10	0
11	1332
11	1178
12	0
13	950
13	762
14	0
14	717
15	0
16	627
16	565
17	0
18	455
18	0
19	511
19	344
20	0
21	359
21	339
22	0
23	310
23	0
24	254
24	209
25	0
26	191
26	204
27	0
27	162
28	0
29	131
29	120
30	0
31	117
31	0
32	90
32	99
33	0
34	81
34	74
35	0
36	71
36	0
37	54
37	61
38	0
39	39
39	36
40	0
40	26
41	0
42	32
42	29
43	0
44	25
44	20
45	0
45	15
46	0
47	12
47	12
48	0
49	10
49	0
50	9
50	3
51	0
52	5
52	4
53	0
54	0
54	0
55	2
55	5
56	0
57	1
57	0
58	0
58	2
59	0
60	1
60	0
61	0
62	1
62	1
