20	3677142
58	86004
97	33109
136	19213
174	12161
213	8643
251	6621
290	4860
328	4099
367	3205
406	2773
444	2240
483	1940
521	1792
560	1506
598	1376
637	1214
676	1043
714	951
753	837
791	768
830	691
869	661
907	569
946	539
984	504
1023	454
1061	396
1100	380
1139	360
1177	352
1216	287
1254	312
1293	258
1332	282
1370	238
1409	230
1447	214
1486	214
1524	172
1563	171
1602	198
1640	168
1679	121
1717	146
1756	158
1794	130
1833	119
1872	125
1910	112
1949	86
1987	110
2026	85
2065	72
2103	75
2142	77
2180	66
2219	70
2257	42
2296	65
2335	47
2373	43
2412	43
2450	36
2489	26
2527	37
2566	47
2605	29
2643	31
2682	29
2720	20
2759	32
2798	23
2836	16
2875	23
2913	19
2952	8
2990	10
3029	7
3068	6
3106	15
3145	8
3183	9
3222	7
3261	9
3299	2
3338	5
3376	4
3415	2
3453	3
3492	2
3531	7
3569	2
3608	1
3646	3
3685	2
3723	2
3762	3
3801	0
3839	2
