9	370392
26	8900
43	3073
60	1615
77	940
94	665
110	481
127	362
144	294
161	275
178	243
195	185
212	155
229	139
246	99
263	106
280	89
297	73
314	63
330	63
347	55
364	44
381	41
398	31
415	25
432	35
449	24
466	17
483	18
500	14
517	11
533	14
550	15
567	13
584	5
601	4
618	3
635	15
652	4
669	10
686	4
703	5
720	4
737	5
753	5
770	3
787	8
804	2
821	11
838	9
855	15
872	8
889	11
906	12
923	17
940	14
956	15
973	10
990	14
1007	19
1024	29
1041	19
1058	36
1075	41
1092	38
1109	42
1126	44
1143	51
1160	53
1176	59
1193	70
1210	98
1227	87
1244	119
1261	119
1278	144
1295	133
1312	173
1329	192
1346	205
1363	228
1379	274
1396	279
1413	371
1430	391
1447	429
1464	479
1481	502
1498	634
1515	705
1532	662
1549	680
1566	703
1583	570
1599	460
1616	334
1633	204
1650	97
1667	47
1684	16
