1	2088274
1	0
1	0
1	0
2	536865
2	0
2	0
2	0
3	241797
3	0
3	0
3	0
4	115198
4	0
4	0
4	0
5	58110
5	0
5	0
5	0
6	29662
6	0
6	0
6	0
7	16193
7	0
7	0
7	0
8	8740
8	0
8	0
8	0
9	5051
9	0
9	0
9	0
10	2836
10	0
10	0
10	0
11	1643
11	0
11	0
11	0
12	923
12	0
12	0
12	0
13	527
13	0
13	0
13	0
14	328
14	0
14	0
14	0
15	174
15	0
15	0
15	0
16	114
16	0
16	0
16	0
17	62
17	0
17	0
17	0
18	48
18	0
18	0
18	0
19	24
19	0
19	0
19	0
20	15
20	0
20	0
20	0
21	4
21	0
21	0
21	0
22	5
22	0
22	0
22	0
23	1
23	0
23	0
23	0
24	0
24	0
24	0
24	0
25	1
25	0
25	0
25	1
