12	2279
36	51
60	39
83	38
107	29
130	21
154	11
178	2
201	0
225	0
248	1
272	0
296	0
319	0
343	0
366	0
390	0
414	0
437	0
461	0
484	0
508	0
532	0
555	0
579	0
602	0
626	0
650	0
673	0
697	0
720	0
744	0
768	0
791	0
815	0
838	0
862	0
886	0
909	0
933	0
956	0
980	0
1004	0
1027	0
1051	0
1074	0
1098	0
1122	0
1145	0
1169	0
1192	0
1216	0
1240	0
1263	0
1287	0
1310	0
1334	0
1358	0
1381	0
1405	0
1428	0
1452	0
1476	0
1499	0
1523	0
1546	0
1570	0
1594	0
1617	0
1641	0
1664	0
1688	0
1712	0
1735	0
1759	0
1782	0
1806	0
1830	0
1853	0
1877	0
1900	0
1924	0
1948	0
1971	0
1995	0
2018	0
2042	0
2066	1
2089	0
2113	0
2136	3
2160	13
2184	26
2207	30
2231	39
2254	45
2278	601
2302	4828
2325	4141
2349	273
