1	6681069
2	1992450
3	1176794
3	744926
4	497945
5	0
6	347191
7	249862
7	185587
8	139709
9	0
10	106597
11	82381
11	64235
12	50240
13	0
14	40056
15	31934
15	25093
16	20574
17	16424
18	0
19	13541
20	10882
20	8835
21	7233
22	0
23	5979
24	4791
24	3963
25	3391
26	0
27	2689
28	2232
28	1868
29	1490
30	0
31	1243
32	1067
32	937
33	702
34	609
35	0
36	506
37	418
37	324
38	288
39	0
40	226
41	205
41	183
42	148
43	0
44	121
45	106
45	87
46	107
47	0
48	60
49	52
50	41
50	35
51	32
52	0
53	26
54	21
54	18
55	14
56	0
57	12
58	5
58	7
59	10
60	0
61	8
62	10
62	3
63	3
64	0
65	5
66	4
67	4
67	4
68	1
69	0
70	1
71	2
71	1
72	1
73	0
74	1
75	0
75	1
76	0
77	0
78	0
79	1
79	2
80	0
81	1
