1	19871
2	5323
3	3461
3	2392
4	1671
5	0
6	1316
7	1015
7	842
8	723
9	611
10	0
11	522
12	420
12	381
13	382
14	0
15	338
16	288
16	267
17	244
18	215
19	0
20	188
21	242
21	195
22	192
23	0
24	198
25	171
26	174
26	165
27	143
28	0
29	178
30	182
30	130
31	154
32	0
33	154
34	161
35	162
35	174
36	154
37	0
38	179
39	163
39	171
40	171
41	0
42	198
43	176
44	193
44	200
45	196
46	0
47	211
48	217
48	223
49	227
50	226
51	0
52	224
53	220
53	249
54	285
55	0
56	259
57	259
57	272
58	265
59	275
60	0
61	240
62	286
62	251
63	266
64	0
65	231
66	213
67	200
67	144
68	149
69	0
70	122
71	86
71	83
72	63
73	0
74	39
75	27
76	12
76	11
77	7
78	0
79	2
80	2
80	3
81	0
82	1
