35	1145580
104	4425
173	1905
242	1161
311	776
380	567
449	458
518	356
587	269
656	226
725	150
794	132
863	83
932	78
1001	63
1070	44
1139	38
1208	34
1277	27
1346	14
1415	13
1484	15
1553	12
1622	6
1691	4
1760	2
1829	3
1898	3
1967	2
2036	0
2105	3
2174	1
2243	1
2312	0
2381	1
2450	0
2519	0
2588	0
2657	0
2726	0
2795	0
2864	0
2933	0
3002	0
3071	0
3140	0
3209	0
3278	0
3347	0
3416	0
3485	0
3554	0
3623	0
3692	0
3761	0
3830	1
3899	0
3968	0
4037	0
4106	1
4175	2
4244	0
4313	1
4382	4
4451	3
4520	4
4589	3
4658	7
4727	9
4796	9
4865	13
4934	20
5003	20
5072	30
5141	25
5210	48
5279	49
5348	79
5417	90
5486	95
5555	136
5624	184
5693	212
5762	266
5831	291
5900	368
5969	451
6038	481
6107	550
6176	665
6245	856
6314	995
6383	1119
6452	1159
6521	988
6590	560
6659	171
6728	33
6797	0
6866	2
